users	status	date	clean_log	i
TinySuperman	Found it	8/21/2015	It's a bird... It's a plane... It's another smiley for TinySuperman! Cache #1556, 1:59 pm On our way to Cooperstown for a weekend of baseball at Doubleday Field, we just had to stop and explore Howe Caverns! We enjoyed the tour and learned a lot. Thanks so much for this awesome Earthcache! Favorite point awarded! Up, up, and awaaaaay!	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
Mr Echo	Found it	8/21/2015	Took the day off with my daughter to go to Herkimer diamond mine and here and the day didn't disappoint. Came here twenty five years ago when visiting colleges with my dad and brother and glad to come back. Will email answers when I get home. Thx for the fun Echo	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
CookieBeast	Found it	8/12/2015	Waiting on my verification. This placevis a part of my history. I have brought my kids and their friends hopefully continuing the tradition. Thank you for the excellent cash.	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
CocosLocoz	Found it	8/10/2015	Very nice cave enjoyed the visit	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
The bughunters	Found it	8/9/2015	We had a great time spending the day at Howe caverns. Got the answers for questions while on the amazing tour. Thanks for the great earthcache and helping us learn about Howe caverns. Will email answers shortly.	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
tenlegsfourpaws	Found it	8/7/2015	#156 - Stopped here as part of the Roadtrip challenge. Didn't go below this time, but have many times in the past. Love it here!	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
dronik09	Found it	8/6/2015	We have been here once before but decided to bring our daughter and her friend to experience the caves. We had so much fun spent almost the whole day here and then went down the street to the other caves. Email will soon be sent to the c.o	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
DaCoopskat	Found it	8/3/2015	Haven't been in the cave since I took my kids then grand kids down...long time passin. I was impressed that I remembered as much as I had but needed a refresher course. Howe cave is now host to both Gemstone mining with Geode cutting and Howe High Adventures; neither of which were around when I was last here. I also learned there was a museum which I had never known before, so made sure to stop and check that out which brought me new insight....So This is were the "original" cave was located and its amazing that with the mining done so close to the cavern that they didn't drill through or "blow" it up!	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
JAK_GROUP	Found it	8/2/2015	Made it here on my way back to Plymouth, Ma from a family reunion out in Elmira. Wonderful place to visit not to mention this was by chance my milestone 150th cache. Been here before and i hope to come back again. Last time i was here the clock thermometer read -20 degrees at noon. Thankfully it was 100 degrees warmer out today. I really want to check out that adventure tour here sometime. Deffinatly a favorite thanks so much.	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
mathteach7	Found it	7/26/2015	Great time with my muggle family here. All helped to answer the questions. Answers sent to CO.	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
7togo	Found it	7/19/2015	We had a great day doing this cache..the kids had to pay attention to the tour guide as they knew I would ask them the cache questions after the tour and in order to get the adventure pass for the ropes course and zip line they had to have the answers, it was the perfect day for this event and a great experience for the entire family, we did five other caches in the area before our long drive home. Answers sent to monet37 email. TFTC Left many smiles, took back many memories!!	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
LittleBone	Found it	7/18/2015	I liked the caverns but I really liked the ropes course. My favorite part was the boat ride.. My dad is bone fixer.	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
rinswimmer	Found it	7/18/2015	We had so much fun here. My dad sent the answers.	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
Bonefixer	Found it	7/18/2015	Fun day at the Caverns. We did the morning tour then the Ropes Course. We live very close to Luray Caverns in Virginia. These caverns are different. Will email the answers for Bonefixer,Littlebone and Rinswimmer. Number 1200 find. Favorite Point.	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
Persephone87	Found it	7/12/2015	Spent a nice day here with my mom. It was too hot to hike above ground so we went underground :) TFTC!	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
ST.FU	Found it	7/3/2015	Loved this place .	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
nory1	Found it	6/29/2015	This was the first cave we ever visited.... loved it so much we went to two others this week! Couldn't figure out how to post a pic of myself with my gps because my gps and camera are my cell phone.... I'm posting a pic of my wife in the restaurant on site, and a pic of our feet on the heart in the cave. I hope that is satisfactory. Will email the answers to the questions shortly. Thanks! TFTC! This entry was edited by nory1 on Sunday, 05 July 2015 at 18:07:56 UTC. This entry was edited by nory1 on Sunday, 05 July 2015 at 18:10:47 UTC.	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
KittyKatcacher	Found it	6/26/2015	Found it with ab1rs	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
ab1rs	Found it	6/26/2015	Sent all the information and the picture. Always a good time here, very enjoyable!	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
Chipmunks 77	Found it	6/3/2015	Really enjoyed our visit here. We were staying in Cooperstown and decided to take a side trip to the cave. Very unique. Will email answers. TFTC	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
HikingAdventurers	Found it	5/22/2015	Daddy played with his phone for a while while we were enjoying the tour. He mentioned there was an EC here and we were happy about it. Daddy sent the answers to the questions for us.	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
boonechev	Found it	5/22/2015	My family and I loved the cave! We enjoyed the tour and visiting the mining area. I'm glad we brought some extra layers to wear down below. Answers to the questions have been submitted to the CO. Thanks for the EC!	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
SageCobra	Found it	5/9/2015	This is my 7th HISA. Fun place to see. tftf	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
AnnScout	Found it	5/9/2015	What a remarkable tour (with Troop 427) of this historical geological treasure. TFTEC.	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
dsCasey	Found it	5/7/2015	This was a nice cache. Stopped at Howe's on our way north. Had driven by for years and never stopped. Glad we did. TFTC	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
Austin316WWE	Found it	4/26/2015	:) On a trip with Scout a Troop 65 and Venture Crew 65 from Fishkill, NY. We stayed in Herkimer and went to the 'Diamond' mines on Saturday. Then we took them here. We are sending our answers to the questions of which we completed 8 of the 10. As we were a group of 38 it was hard to hear all of the details! Thanks for making this an interesting EarthCache! Mom took the picture which I will post! TFTC!!!	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
TheScroccaBoys	Found it	4/16/2015	Found this cache over spring break, sending answers now! Great adventure into the cave, it is quite a remarkable place!	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
GO Dino	Found it	4/12/2015	Splitting off my finds into my own account. Found with my parents GO Geiger on or around this date. Any necessary answers have been submitted by them.	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
GO Geiger	Found it	4/12/2015	This was the whole reason for our trip that eventually morphed into our 'let's visit all of New England in less than 4 days' trip. We arrived here before they opened, so we walked around a bit. We enjoyed the tour and had a picnic lunch afterward. Answers to 6 out of the 10 questions have been sent. TFTC	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
Fink007	Found it	1/23/2015	Found today with sjfink, RyanXY, HayBeth, and two muggle grandparents. We were the only ones here on HayBeth's 3rd birthday - we had a great time visiting the caverns, and gathering the answers, which were confirmed. TFTC	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
GManSan	Found it	11/16/2014	[1700] On my way from NJ back home to Rochester, via a stop at Howe Caverns. We were here with a school trip, so had 67 kids visit today, please chaperones and parents. I had been here many, many years ago when I was a kid. It was fun to come back and find the earthcache. Will upload photo and send answers shortly. This is my 1700th milestone cache. TFTH	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
budget900	Found it	10/11/2014	I made my first trip out here with ska1030 and moxychiq this Columbus Day weekend to enjoy a underground adventure. I have seen pictures of the caverns before but never in person. Obviously, the pictures do not do it justice. Our tour guide was great. He knew the ins and outs about the cave and did not hesitate to answer questions. I really enjoyed the boat ride even though it felt like we were going to tip a few times. The Winding Way was great, even though it was a tight fit in a few spots due to my massive bulk. We added another tour of another awesome spot in NY to our travel resume. Thank you for placing this cache and adding to the days fun by giving us a pop quiz after the tour. Email answers have been sent and I will post pictures soon. TFTC!	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
bluedinosaur	Found it	9/9/2014	We toured the cave today and enjoyed the visit. The tour guide provided the answer to most of the questions. Email has been sent. Thanks for the EC.	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
RockCrack	Found it	9/8/2014	Had our own private tour of the cave today: now that school is back in session, no one is around! Cool cave, always love learning more geology. TFTC!	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
j&cblessed	Found it	9/1/2014	Tftf! Love it here!!! :)	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
Team SensingSpirits	Found it	8/24/2014	Nice place, my phone however doesn't sinc up with geocaching, and couldn't get a picture loaded :-(	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
JohnLeo	Found it	8/24/2014	#258. Great cache. We took the cave tour then went up to do the zip line and rope course. I will email my answers in a couple days	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
crewdaddy	Found it	8/17/2014	Found with with rem1126 and Cub Pack 92. {?} Dont know how to add pic ??	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
SRStorm44	Found it	8/9/2014	Fun day, enjoyed doing my first EarthCache!	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
GrammaCindy2	Found it	8/9/2014	Have been here before...always nice to visit the Cave...answers will be sent ..thanks for bringing me here..	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
kazaam!	Found it	8/7/2014	My friend visiting from South Korea, and I had a great time in the caverns.	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
Gales7	Found it	8/6/2014	While on a childhood nostalgia trip with my friend, she wanted to visit the cavern she had come to on a field trip 50 years ago when she was in grade school, before her family moved from the area. She loved her memories of the cavern and riding in the underground boats. We are having a good time and I am seeing lots of things for the first time and she is having a great time with her memories! Thanks for making this cache. We enjoyed the learning, too. Answers sent.	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
jjrashford	Found it	8/5/2014	Great location. 9 years ago Mr and Mrs visited here as part of their summer vacation on their second wedding anniversary. Here after 10 years we brought out three daughters, 7, 4 and 2. They loved the cave and were in awe at what they saw. TFTC. Emailed answers. ~jjrashford	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
redneck.nurse	Found it	8/3/2014	Thanks for the earthcache.	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
redneck.nurse	Write note	8/2/2014	How do we email our answers? We visited howe cavern last Friday but I don't know how to email my answers	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
crittercastle	Found it	8/1/2014	We were looking for something fun to do in the area and were lucky enough to come across Howe Caverns. It was an interesting visit; all except the Winding Way which was a wee bit too close for comfort if you are claustrophobic Thanks!	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
dQuest	Found it	7/9/2014	Stopped at the Howe Caverns on our road trip. This is definitely one of my favourite places on the the road trip. I enjoyed reading your write up on the cache page. T4TEC.	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
kylejill99	Found it	7/3/2014	What a fun day of family fun!	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
GramPy'S	Found it	6/29/2014	Enjoyed my visit to Howes Cavern. I had been here years ago but the tour is largely the same and is enjoyable. The e-mail with answers to the questions is on the way. Thanks for placing this Earthcache here.	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
134oreo	Found it	6/27/2014	Great day at cave I was here as a kid. On girl scout trip. Girls loved it. Caching with 121hurley 121	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
wdrew31488	Found it	6/17/2014	I was with a group of kids I'm a teacher aide for, so I was not able to snap a selfie with my phone (since I would have to take a picture of my phone with my phone :P ) This is my fifth time at Howe Caverns, first as a geocacher.	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
w1qa	Found it	6/15/2014	Nice to be back at Howe Caverns - last time I visited here must have been at least 15 years ago. Sent answers to CO - sorry, no picture with the GPS in the cave (satellite signals don't reach there!) Thanks for setting up this Earth Cache!	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
Nan-Sea	Found it	6/13/2014	HaleStorm and I enjoyed the tour here. I remember going through this as a kid. Thought it was much bigger. Guess I was much smaller back then. Found a bunch of the answers on the tour. Thanks for a fun earthcache.	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
Hale-Storm	Found it	6/13/2014	Truly a fun earthcache. Nan-Sea and I stopped and took a tour of the cave, and gathers almost all of the answers. I grew up within an hour of the cave, but I never took a trip here. Now, I can finally say "I did it". Thanks for a fun one.	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
ZombieLena	Found it	5/25/2014	Found with the rest of the Zombie Horde. My dad spikep sent in the answers.	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
zombieiz	Found it	5/25/2014	Found with the rest of the Zombie Horde.	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
spikep	Found it	5/25/2014	The Maryland Zombie Horde was on their way home for a family thing in Mass. On our way home we decided to stop and do something fun. This earthcache directed us to a great afternoon. The owners gave us one heck of a discount for being veterans and our daughters were excited about the prospect of taking a boat ride underground! Considering how crowded the place was, we didn't have to wait long and we were watching the intro movie and riding the elevator down. We've been to many a cavern before but this one was probably the best of them all and the longest. After our tour, we had a nice lunch, grabbed some items from the gift shop before getting back in the car for the rest of the 7 hour car ride. We got in around midnight and passed out. Thanks for bringing us here and putting in the time to have this one published. E-mail sent with answers.	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
SpiritSprite2	Found it	5/25/2014	Loved finding this easy cache on my visit today. I am proud of myself I knew 3 of them from my visit 20 years ago. I confirmed my memory and sent email. This is true geocaching.	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
rmt482Ruthie	Found it	5/24/2014	With Loves to Fish for a days outing in the area. Stopped here and found the answers. Beautiful view from both near and far. I remember visiting here many years ago and it is good to return back here. Answers are on the way. TFTEC	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
loves to fish	Found it	5/24/2014	nice earthcache and a neat place to visit..have been in the cave before and also my nephew was married here on the heart stone....will send answers in an email...thanks for having this earthcache..	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
ArmyFamily4	Found it	4/16/2014	Had a very enjoyable visit here today with my babies :) Really loved everything about this tour, the boat ride, the winding way, and the tour guide were all phenomenal. Emailing you the answers as requested. I had to have my daughter help me answer a few of them because she has a better memory than I do. :P Thanks for the awesome earthcache!	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
tyrangris	Found it	4/11/2014	Very interesting place to visit. We also enjoyed answering the questions to log the cache. Thank you for this nice earthcache. Bye from Rimouski (québec).	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
Woodland Clan	Found it	3/26/2014	Have been meaning to visit this site since I moved to NY in 2003. I relocated to KCMO in 2007 and have not been back to the area since then. As fate would have it, I hd a business meeting nearby in Rotterdam today and so I made the time to visit this wonderful spot. E-mail sent with answers. Picture of GZ visit proof attached to find log. Amazing!! Favorite point given.	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
Timpat	Found it	2/22/2014	A million yrs ago when we were kids my dad and mom took us 4 kids here and I remember it being an exciting exploration of the caves and staying at the lodge here. Now being older the enclosed spaces make me very uncomfortable sorry to say. Still a wonderful geologic feature that all should see and experience. Thanks for highlighting this gem to bring the geocaching demographic here. Nicely written up cache page, too. A FAv of course.	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
Wow_bryguy	Found it	11/9/2013	#118. Great to visit the Cave again after 15 years! Thanks for the cache, made us pay more attention to the tour!	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
Castleraine	Found it	10/11/2013	We are off for a nice little vacation and we spent half of our first day at Howe Cavern. What an AWESOME tour it was. We ended up doing the Lantern Tour, where for the last half of the tour, all the cave lights are turned off, and you are given a candle in a tin can basically, and it was so beautiful to walk through and see it the way Lester Howe first saw it many years ago. Unfortunately you have to be 16 or older to do this tour, but there is always family flashlight Sunday! Will post pics & email after trip, thanks for having this Earthcache to to!!	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
Finell	Found it	9/1/2013	My family and I really enjoyed going underground. The kids had alot of fun and said that the best part was in the boat when they turned off all the lights...PITCH BLACK! Email sent. TFTC	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
awaiger	Found it	8/31/2013	Sending you my answers now - My first earthcache!	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
MathgeekTodd	Found it	8/22/2013	Had fun with SDGeoDude and SDGeoGrl below ground today. I thought it was a fun trip. Answers to questions will follow when email is a bit more convenient. TFTEC!	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
Ser110	Found it	8/17/2013	A great place to come with the family. Enjoyable and educational... The perfect match. My 9 and 12 year old liked it (although they got tired of the hike after a while). Winding way is the coolest... Don't forget to look up! Thanks for the cache - email sent.	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
Zodokai	Found it	8/12/2013	Decided to drive out to Howe Caverns today with b-f361 since he has never been here before. I've come quite a few times but not in the last 8 years so it was nice to see it again. I used to love coming to the Halloween haunted caves... do they still do that? Anyways, definitely enjoyed our tour and even though we were coming anyways, it was nice to see that it was an Earthcache too. TFTC!	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
xdmanman	Found it	8/4/2013	Went yesterday with family members. Very cool place.	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
12 Legged Cachers	Found it	8/3/2013	Will email shortly.	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
thegreatoak	Found it	8/3/2013	Great cavern. Been on many before but never went on a boat ride in one. Would like to revisit for the high adventure tour.	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
wogdude	Found it	8/1/2013	Our first Earth Cache A great addition to the tour of Howe Cavern, and a great way to help my kids pay attention to the information on the tour. TFTC!	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
dolphin1121	Found it	7/28/2013	Had fun at Howe Caverns with my family. Our first Earthcache. Mommy (Vinothepooh) uploaded our picture but said she'd post one of just me later. Sending my answers now. TFTC!!!	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
Dacman121	Found it	7/28/2013	This is my first Earth Cache. Thank you very much. I love Howe Caverns. My family had a good time there. TFTC!	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
Vinothepooh	Found it	7/28/2013	My 1st Earthcache!!! Had fun visiting the caverns. Always an adventure when you have an 18 month old along :) Attached a horrible underground photo taken on my cell phone. It's me, dolphin1121 and the baby and was taken by WookieeinNewWindsor. We never had a chance to get an actual picture of Wookiee. Sending along the answers now. TFTC!!!! This entry was edited by Vinothepooh on Monday, 29 July 2013 at 09:44:59 UTC. This entry was edited by Vinothepooh on Wednesday, 31 July 2013 at 01:59:26 UTC.	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
C2Cigars	Found it	7/28/2013	answers e-mailed. tftc.	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
monet37	Write note	7/26/2013	Attributes and description have been updated. You can still do this cache cost free. Stop at the first "photo spot" on the way up the hill to get your required photo on the property and research your answers. I highly recommend the tour if you have not done it- so much fun!	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
GeoTrekWars	Found it	7/19/2013	Awesome visit to the caverns today on the way home from Cooperstown. My cousin played in the tournament this week. TFTC	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
scouterdude101	Found it	7/8/2013	Visited here this past Friday. We have been here before, but it is always a good time underground. An email will be sent soon. TFTC	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
mumys pet	Found it	12/25/2010	did this over a 4 day Christmas holiday vacation with N0WNV	https://www.geocaching.com/geocache/GC1YDDD_marengo-cave
N0WNV	Found it	12/25/2010	went out to build up a appetite for Christmas dinner at my cousins house, we have enjoyed all of your earthcaches. went to email answers after we got home from Christmas vacation and that is when I found out it was archived	https://www.geocaching.com/geocache/GC1YDDD_marengo-cave
Brad_W	Archive	12/5/2010	Archived	https://www.geocaching.com/geocache/GC1YDDD_marengo-cave
Team_Conway	Found it	11/2/2010	Logged while on the home from Corydon.	https://www.geocaching.com/geocache/GC1YDDD_marengo-cave
Team_Forever	Found it	10/18/2010	Found this EC on a road trip last month. Thanks for taking us here.	https://www.geocaching.com/geocache/GC1YDDD_marengo-cave
{WP}MeisterMan	Found it	10/16/2010	Me and my children visited the cave last weekend and had a great time taking both tours. We also took the short walk to the sink hole. We concluded the day with a stay at one of the small cabins. A great one tank trip for us and we look forward to visiting again. TFTEC. PS: Can't send answers to questions because your account states you are "currently banned".	https://www.geocaching.com/geocache/GC1YDDD_marengo-cave
Indotguy	Found it	10/16/2010	Finally got around to doing this one. Took advantage of the nice pulloff in front of the Dripstone Trail entrance to do collect the info and snap a picture. Beautiful day for this and the parking lot was full. Sent the answers to Behind The Camera. THANKSFORTHEEC!!!	https://www.geocaching.com/geocache/GC1YDDD_marengo-cave
Bubblegummers	Found it	10/7/2010	Headed down to the cave this afternoon to take both of the hiking tours. Was very enjoyable and great things to see. Have attached the photo and will send an email with the rest of the information needed. Great job on putting this cache together and providing all of the fascinating information. TFTC.	https://www.geocaching.com/geocache/GC1YDDD_marengo-cave
tomturtle	Found it	9/22/2010	Found with City Slicker OH and Dliming today. I have toured this cave previously and enjoyed it very much. Today, we stopped by and got the pictures for the earthcache. Answers emailed to owner using e-mail address from previous correspondence as I was not able to access the geocaching.com e-mail address today. Thanks for bringing me back here. TFTEC #9254	https://www.geocaching.com/geocache/GC1YDDD_marengo-cave
City Slicker	Found it	9/22/2010	Out with Dliming & TomTurtle scouring the area today. Stopped in on this one and there was very little to see without paying for the entire tour. The only entry we had access to was only 15 feet deep before we encountered locked doors. There was nothing but hillside limestone to view from our vantage point and lack of access. If it were not for the fact we could anticipate the answers for one of the questions, we would not have been able to answer any of the questions from a first-hand perspective. (Rated 2 stars with [url=http://www.gcvote.com]GCVote[/url])	https://www.geocaching.com/geocache/GC1YDDD_marengo-cave
DLiming	Found it	9/22/2010	We were close to this and decided to do some exploring.... Too bad we couldn't wait around for the tour. so we took our pictures and found some more caches...Interesting place. Will send the info requested by email.... Thanks for the cache. DLiming	https://www.geocaching.com/geocache/GC1YDDD_marengo-cave
myotis	Found it	9/4/2010	Had a nice trip. Been wanting to check this place out. While I do not know why the cache owner is banned, I do not like the caches being active when we cannot contact the owner. I had techinical dificulties getting myself in the picture. If I could have contacted the owner, I would have sent him the answers and explained why I was not able to get a picture with myself in it and asked permision to log it. But I cannot do this. So besides the picture of the entrance, I am also posting a scren shot of my OR 550T. It shows my track there and it shows the picture icon at the dripstone entrance. I have also uploaded a second screenshot that shows my track for Sept 4, 2010 to demostrate I was there on September 4, 2010. Myotis Alton, IL Free Garmin topo, trail, POI , Landownership maps at: http://webpages.charter.net/jbensman/Maps.htm This entry was edited by myotis on Tuesday, 07 September 2010 at 21:42:19.	https://www.geocaching.com/geocache/GC1YDDD_marengo-cave
gescaleman	Found it	8/22/2010	Well took grandkids to the cave , I had been here before nice cave TFTC	https://www.geocaching.com/geocache/GC1YDDD_marengo-cave
meredithida	Write note	8/21/2010	hi.	https://www.geocaching.com/geocache/GC1YDDD_marengo-cave
meredithida	Found it	8/21/2010	how do I summit the pic.?	https://www.geocaching.com/geocache/GC1YDDD_marengo-cave
anodos II	Found it	8/4/2010	I am uploading a pic. I have the answers, but like everyone else cannot email the owner. Pity because this is such a well done cache. Thanks for putting it together.	https://www.geocaching.com/geocache/GC1YDDD_marengo-cave
ZLA	Found it	7/31/2010	Can't email owner with answers since his email is disabled. Did this cache without seeing the description pictures from the road so I actually got my picture taken near the actual entrance, not the platform. Wonderful experience. Visited during our trip to Raleigh with Jerry2554 and our wives. TFTC.	https://www.geocaching.com/geocache/GC1YDDD_marengo-cave
Jerry2554	Found it	7/31/2010	As with the others I can't email the answers, but will check back in a few more weeks to see if that's been lifted. Meanwhile, I'm still on the road for vacation and don't have the pictures available. I'll get them posted in the next week or so. Thanks for the cache.	https://www.geocaching.com/geocache/GC1YDDD_marengo-cave
G.O. CREW	Found it	7/24/2010	Found with our mom Scrappy T. We had a lot of fun exploring the cave and gem mining. The first one we did had a crying baby during the whole time and that wasn't so fun.	https://www.geocaching.com/geocache/GC1YDDD_marengo-cave
Scrappy T	Found it	7/24/2010	As previously stated by others, unable to email answers to owner. We absolutely loved this cave. We did both walking tours, walked to the original entrance location, and the kids did the gem mining. I was also fascinated with the cemetary that is directly above Crystal Palace. The history at all earthcaches makes these type of caches my favorites. Will post pic soon after downloading from my camera. TFTEC.	https://www.geocaching.com/geocache/GC1YDDD_marengo-cave
Abby the Explorer	Found it	7/21/2010	Solved this one today, and finally uploaded photo to change log to a found it! We really enjoyed the caves! We took both tours and liked the longer one better. We have the answers to the questions, and are willing to e-mail, but we are not able to. Thanks for the fun earthcache! This entry was edited by Abby the Explorer on Friday, 23 July 2010 at 13:49:41.	https://www.geocaching.com/geocache/GC1YDDD_marengo-cave
JeeperCreeper19	Found it	7/6/2010	Rfgvzngr gur grzcrengher bs gur nve pbzvat bhg bs gur angheny pnir ragenapr. 52 Vf gur ragenapr bs gur pnir znqr bs fnaqfgbar be yvzrfgbar? yvzrfgbar Jung ner n srj bs gur pnir sbezngvbaf lbh pbhyq svaq vafvqr gur pnir? onpba, fgnynpgvgrf, fgnyntzvgrf, sybjfgbar rgp	https://www.geocaching.com/geocache/GC1YDDD_marengo-cave
bryangela	Found it	7/5/2010	My wife and daughters took a day trip down to see these caves and do some caching along the way. We took the longer "Drip Trail" tour first (a great tour) and then did the Crystal Palace tour second (a little anticlimactic feeling after the first one.) We talked about going back down some time and doing a "real" cave expedition some time (on hands/knees with lanterns, gloves, etc.) I did one of those as a teen I have fond memories of doing that. Posting the pictures here but, like a previous finder, don't know how to post the answers; it won't let me email the owner.	https://www.geocaching.com/geocache/GC1YDDD_marengo-cave
OxSling	Found it	5/15/2010	Traveling solo today. Thanks for bringing me to this area. The Wandering Hermit	https://www.geocaching.com/geocache/GC1YDDD_marengo-cave
World of Wright	Found it	4/22/2010	It's Earth Day so what better day to do a couple of local Earth Caches. We've been to Marengo Caves many times. We have the questions answered (not sure how to send them at this time) and picture uploaded. TFTC Day #31	https://www.geocaching.com/geocache/GC1YDDD_marengo-cave
The-MudSlingers	Found it	4/17/2010	thanks for the great cache this is our 5th trip here. the kids love it	https://www.geocaching.com/geocache/GC1YDDD_marengo-cave
Florist_fire	Found it	4/17/2010	got it! TFTC :) pictures and an email to follow!	https://www.geocaching.com/geocache/GC1YDDD_marengo-cave
Team T&C	Found it	3/7/2010	Lazy sunday drive to Marengo to check out the cave. It did not disappoint! Very cool place. Thanks for the EC. Team T&C Louisville, KY	https://www.geocaching.com/geocache/GC1YDDD_marengo-cave
smileformiles	Found it	2/27/2010	Went caving with a scout group. We did the regular tours plus several additional things to wind up real muddy. This cave has beautiful formations! We also went to the lower cave a quarter mile away and sloshed through water up to our knees. Some of the boys went into "the bathtub" which was up to their chests! Too cold for me to do that.	https://www.geocaching.com/geocache/GC1YDDD_marengo-cave
